# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.015920707162933923e-01 1.000584228617937832e+00 1.000539511901096912e+00 1.000248573502680038e+00 1.000086769451234314e+00 9.980649374732070145e-01 9.996465994943214417e-01 9.972495038656989941e-01 9.996022279453367076e-01
1.274196762347195033e-01 1.000643745831990339e+00 1.000666985644037110e+00 1.000251469420808670e+00 1.000047056135311196e+00 9.975416978836432191e-01 9.995675329283866262e-01 9.965321207512515267e-01 9.995112094678297865e-01
1.589453683979691334e-01 1.000826951959159716e+00 1.000886870790886229e+00 1.000375635242813477e+00 1.000149590313104353e+00 9.969797280750574142e-01 9.994360064264549148e-01 9.956423605160173995e-01 9.994328334766969801e-01
1.939250721753538187e-01 1.001004779819747448e+00 1.001078107391748073e+00 1.000448486664319958e+00 1.000065435963368721e+00 9.962620863989971598e-01 9.993135681018394667e-01 9.946984219796246585e-01 9.992426108585394928e-01
2.357446546273784804e-01 1.001252280416562446e+00 1.001290117691955528e+00 1.000549288816354743e+00 1.000128463257930811e+00 9.953843835689559771e-01 9.991612736436010778e-01 9.935684893699344711e-01 9.991001225811213526e-01
2.865263706518881293e-01 1.001500064239909893e+00 1.001609411975890485e+00 1.000650883338191299e+00 1.000218028017798577e+00 9.943437406897657205e-01 9.990525459312773471e-01 9.921586195341469683e-01 9.988670474000165278e-01
3.451048807560930243e-01 1.001809265478892375e+00 1.002027368884340186e+00 1.000782601629256474e+00 1.000277634199383092e+00 9.930684381721053278e-01 9.987647971363260435e-01 9.905858183742628498e-01 9.986622970519747344e-01
4.103583354904500879e-01 1.002257470082885682e+00 1.002428362483416491e+00 1.000975937877200739e+00 1.000311873843075627e+00 9.917203169301769261e-01 9.985186254911060377e-01 9.887605848728711067e-01 9.983239161982855325e-01
4.831373461085952670e-01 1.002577578786329804e+00 1.003004953241295905e+00 1.001169170987276980e+00 1.000372184155780886e+00 9.901208882516978615e-01 9.982084056866367128e-01 9.867305794335069491e-01 9.980391672687446425e-01
5.656406917216649788e-01 1.003120318772556141e+00 1.003623381295073891e+00 1.001482190398833128e+00 1.000463923308257508e+00 9.882403024674272229e-01 9.978463734489575465e-01 9.844665121253459716e-01 9.976348434560241563e-01
6.525795467398189942e-01 1.003480243389936799e+00 1.004327418300373420e+00 1.001671486101578301e+00 1.000536427195976241e+00 9.862169703185834635e-01 9.974417385441103345e-01 9.819998636090747635e-01 9.971697113004351909e-01
7.446975501069488246e-01 1.004194575323207328e+00 1.005247123560523814e+00 1.002007931011387409e+00 1.000621742196877939e+00 9.840096149604981024e-01 9.969775928700312928e-01 9.794738182640392310e-01 9.966528761312634099e-01
8.407858160706460637e-01 1.004831237823674783e+00 1.006219627159779417e+00 1.002315004759285033e+00 1.000677176561225012e+00 9.816312442861463428e-01 9.964421160115748410e-01 9.767913302976802825e-01 9.960112344325290357e-01
9.381867049076966225e-01 1.005406577190648409e+00 1.007290320490400681e+00 1.002665914098779698e+00 1.000778993872558420e+00 9.792226522616974682e-01 9.959232586170746471e-01 9.739506104178705659e-01 9.954041405474363113e-01
1.037007407741725729e+00 1.006090301180370794e+00 1.008425294175430809e+00 1.003091863329622413e+00 1.000883657643684588e+00 9.766417248029207743e-01 9.953367573167340998e-01 9.710972980200349713e-01 9.947601133109067462e-01
1.134477969334575675e+00 1.006780846661484041e+00 1.009728161603728580e+00 1.003561409754805345e+00 1.000994161410144301e+00 9.741657488120761821e-01 9.945754067367721385e-01 9.681906450051506186e-01 9.940424899041340190e-01
1.229444539189088914e+00 1.007491483312624503e+00 1.011049370248032320e+00 1.003959180900119819e+00 1.001099908698364516e+00 9.716498039230534456e-01 9.939955571342341534e-01 9.653096496008687355e-01 9.932187522642661470e-01
1.318132655323349667e+00 1.008196650672379402e+00 1.012579592385565164e+00 1.004412291138249813e+00 1.001153255675003351e+00 9.692564876493698911e-01 9.931942158207747173e-01 9.626822972105635312e-01 9.924193741456880380e-01
